,accuracy,accuracy_loss,compression,type,tar_type,repr,share_t,acc_t
2227,0.9854,0.1,6.123787,PSO,K-Means,"[19, 12, 18, 17, 14]",0.8230777,0.5670872
2228,0.9792,0.72,11.273283,PSO,K-Means,"[17, 14, 2, 16, 20]",0.34193993,0.5770588
2229,0.9814,0.5,8.490515,PSO,K-Means,"[4, 7, 9, 19, 16]",0.57132196,0.6247773
2230,0.9786,0.7799999999999999,11.421276,PSO,K-Means,"[25, 16, 2, 13, 16]",0.3357036,0.5706854
2231,0.9722,1.4200000000000002,16.501247,PSO,K-Means,"[15, 12, 2, 2, 15]",0.23668766,0.60747623
2232,0.9862,0.02,6.49177,PSO,K-Means,"[17, 10, 14, 16, 21]",0.71096563,0.57089853
2233,0.979,0.74,11.223431,PSO,K-Means,"[19, 29, 2, 15, 12]",0.35536742,0.5747566
2234,0.9744,1.2,16.469994,PSO,K-Means,"[16, 13, 2, 2, 15]",0.24357319,0.60896516
2235,0.9798,0.66,11.243407,PSO,K-Means,"[20, 13, 2, 16, 18]",0.35387993,0.57468605
2236,0.978,0.84,11.492724,PSO,K-Means,"[11, 9, 2, 16, 30]",0.35179543,0.5740702
2237,0.9792,0.72,11.299874,PSO,K-Means,"[17, 15, 2, 11, 17]",0.3308699,0.5808971
2238,0.976,1.04,16.31638,PSO,K-Means,"[19, 15, 2, 2, 14]",0.24647617,0.6322222
2239,0.985,0.13999999999999999,6.938082,PSO,K-Means,"[14, 15, 12, 15, 15]",0.70316076,0.56859064
2240,0.9818,0.45999999999999996,11.375386,PSO,K-Means,"[15, 14, 19, 2, 15]",0.76058555,0.6137178
2241,0.9826,0.38,11.503159,PSO,K-Means,"[20, 13, 12, 2, 15]",0.6307912,0.6228721
2242,0.9758,1.06,16.362667,PSO,K-Means,"[17, 13, 2, 2, 14]",0.24202275,0.6156018
2243,0.9822,0.42,11.18808,PSO,K-Means,"[18, 16, 18, 2, 16]",0.73613405,0.62725973
2244,0.9746,1.18,16.197695,PSO,K-Means,"[14, 18, 2, 2, 16]",0.252877,0.62721467
2245,0.9826,0.38,11.757516,PSO,K-Means,"[14, 10, 13, 2, 14]",0.5688541,0.6158426
2246,0.9746,1.18,16.45195,PSO,K-Means,"[16, 14, 2, 2, 16]",0.23813415,0.62860966
2247,0.9856,0.08,6.803639,PSO,K-Means,"[19, 9, 14, 13, 12]",0.70395327,0.6370125
2248,0.9784,0.8,11.724379,PSO,K-Means,"[15, 10, 2, 12, 16]",0.30851865,0.6299069
2249,0.984,0.24,9.000127,PSO,K-Means,"[3, 11, 5, 15, 16]",0.41961956,0.5874908
2250,0.9792,0.72,11.251515,PSO,K-Means,"[21, 12, 2, 9, 17]",0.29569268,0.5846913
2251,0.9746,1.18,16.58193,PSO,K-Means,"[13, 10, 2, 2, 14]",0.22597885,0.6304059
2252,0.9854,0.1,6.6407456,PSO,K-Means,"[16, 12, 10, 12, 17]",0.6209688,0.5848737
2253,0.9788,0.76,11.259733,PSO,K-Means,"[18, 25, 2, 11, 12]",0.34741902,0.58443785
2254,0.9734,1.3,16.36006,PSO,K-Means,"[18, 15, 2, 2, 12]",0.2431457,0.6223092
2255,0.9776,0.88,11.572847,PSO,K-Means,"[18, 10, 2, 12, 15]",0.3320012,0.5815203
2256,0.9792,0.72,11.376027,PSO,K-Means,"[15, 13, 2, 12, 27]",0.33449697,0.5716522
2257,0.9784,0.8,11.944364,PSO,K-Means,"[16, 17, 2, 7, 13]",0.30101562,0.60985184
2258,0.9742,1.22,16.55961,PSO,K-Means,"[15, 11, 2, 2, 11]",0.22743225,0.6304672
2259,0.986,0.04,7.505602,PSO,K-Means,"[14, 12, 8, 11, 14]",0.5233197,0.5710027
2260,0.9826,0.38,11.55793,PSO,K-Means,"[19, 13, 15, 2, 12]",0.6126611,0.62848973
2261,0.9822,0.42,12.195367,PSO,K-Means,"[16, 13, 8, 2, 16]",0.45572543,0.59720397
2262,0.9756,1.08,16.573034,PSO,K-Means,"[13, 14, 2, 2, 13]",0.2278955,0.620878
2263,0.9826,0.38,11.756258,PSO,K-Means,"[14, 15, 14, 2, 12]",0.6108687,0.6237209
2264,0.976,1.04,16.343853,PSO,K-Means,"[11, 18, 2, 2, 12]",0.24205256,0.6398027
2265,0.9824,0.4,11.841932,PSO,K-Means,"[11, 12, 9, 2, 14]",0.48667312,0.6322329
2266,0.9744,1.2,16.56046,PSO,K-Means,"[12, 15, 2, 2, 16]",0.24182272,0.6190436
2267,0.9844,0.2,6.991841,PSO,K-Means,"[15, 9, 10, 9, 12]",0.58939886,0.5911093
2268,0.9782,0.8200000000000001,12.358186,PSO,K-Means,"[13, 11, 2, 8, 12]",0.2720163,0.57145715
2269,0.9784,0.8,12.2502,PSO,K-Means,"[7, 15, 2, 11, 15]",0.31698608,0.5678053
2270,0.9778,0.86,12.049821,PSO,K-Means,"[20, 15, 2, 5, 15]",0.27897787,0.8261032
2271,0.973,1.34,16.648924,PSO,K-Means,"[11, 12, 2, 2, 13]",0.22106671,0.60692024
2272,0.9856,0.08,8.0988,PSO,K-Means,"[12, 14, 6, 8, 13]",0.42555523,0.5961504
2273,0.9784,0.8,11.956055,PSO,K-Means,"[15, 21, 2, 7, 13]",0.31365633,0.6083939
2274,0.9758,1.06,16.521614,PSO,K-Means,"[14, 11, 2, 2, 16]",0.22954178,0.64933133
2275,0.9774,0.8999999999999999,12.3424635,PSO,K-Means,"[14, 11, 2, 8, 11]",0.27220392,0.57998586
2276,0.978,0.84,11.544639,PSO,K-Means,"[11, 9, 2, 16, 23]",0.34236336,0.56960917
2277,0.9756,1.08,13.415456,PSO,K-Means,"[14, 13, 2, 3, 10]",0.23667026,0.6175475
2278,0.9746,1.18,16.698345,PSO,K-Means,"[11, 13, 2, 2, 9]",0.22814894,0.6096444
2279,0.9842,0.22,9.1405525,PSO,K-Means,"[13, 13, 4, 7, 13]",0.3827412,0.60543346
2280,0.9818,0.45999999999999996,11.75959,PSO,K-Means,"[15, 12, 11, 2, 11]",0.5119741,0.66240096
2281,0.9806,0.58,13.421985,PSO,K-Means,"[12, 14, 4, 2, 12]",0.29623532,0.6212299
2282,0.9756,1.08,16.707722,PSO,K-Means,"[9, 15, 2, 2, 13]",0.23890734,0.6079707
2283,0.9834,0.3,11.926161,PSO,K-Means,"[10, 13, 10, 2, 10]",0.5171623,0.610888
2284,0.9732,1.32,17.110348,PSO,K-Means,"[7, 14, 2, 2, 9]",0.22369742,0.6686623
2285,0.9814,0.5,12.728759,PSO,K-Means,"[8, 14, 5, 2, 13]",0.3307109,0.63965964
2286,0.9742,1.22,16.997164,PSO,K-Means,"[8, 15, 2, 2, 12]",0.22955012,0.6556406
2287,0.9858,0.06,8.145155,PSO,K-Means,"[11, 13, 6, 5, 13]",0.42896318,0.65068483
2288,0.9788,0.76,13.535121,PSO,K-Means,"[10, 14, 2, 4, 10]",0.2581277,0.6265559
2289,0.978,0.84,12.101673,PSO,K-Means,"[11, 18, 2, 7, 12]",0.29661226,0.622406
2290,0.9718,1.46,16.213465,PSO,K-Means,"[16, 17, 2, 2, 11]",0.23867488,0.6381793
2291,0.9744,1.2,16.991804,PSO,K-Means,"[8, 16, 2, 2, 12]",0.22680473,0.62317157
2292,0.9782,0.8200000000000001,13.839433,PSO,K-Means,"[8, 16, 2, 4, 10]",0.24795723,0.59469414
2293,0.9746,1.18,13.146511,PSO,K-Means,"[11, 17, 2, 3, 14]",0.24748826,0.61801744
2294,0.9748,1.16,16.688646,PSO,K-Means,"[10, 9, 2, 2, 14]",0.22950625,0.6156645
2295,0.9778,0.86,13.543846,PSO,K-Means,"[10, 15, 2, 4, 9]",0.26770735,0.6286049
2296,0.975,1.1400000000000001,12.188895,PSO,K-Means,"[7, 5, 2, 20, 22]",0.34232354,0.6149831
2297,0.9752,1.1199999999999999,16.690584,PSO,K-Means,"[10, 11, 2, 2, 13]",0.22265291,0.61961055
2298,0.9726,1.38,16.778433,PSO,K-Means,"[7, 17, 2, 2, 11]",0.22686076,0.64552355
2299,0.9766,0.98,13.54122,PSO,K-Means,"[9, 16, 2, 3, 12]",0.23476219,0.6271
2300,0.982,0.44,12.3819475,PSO,K-Means,"[11, 13, 7, 2, 13]",0.43952894,0.628767
2301,0.9744,1.2,17.019243,PSO,K-Means,"[8, 16, 2, 2, 10]",0.22755456,0.6139157
2302,0.9738,1.26,17.050056,PSO,K-Means,"[7, 15, 2, 2, 13]",0.22800899,0.6228597
2303,0.9834,0.3,12.867719,PSO,K-Means,"[6, 14, 6, 2, 13]",0.37963343,0.63155794
2304,0.9674,1.9,18.437887,PSO,K-Means,"[4, 10, 2, 2, 7]",0.20913243,0.59834385
2305,0.9678,1.8599999999999999,17.925491,PSO,K-Means,"[4, 15, 2, 2, 9]",0.2216978,0.62079835
2306,0.9702,1.6199999999999999,18.386208,PSO,K-Means,"[4, 15, 2, 2, 8]",0.22170424,0.66617465
2307,0.9728,1.3599999999999999,16.806406,PSO,K-Means,"[7, 17, 2, 2, 9]",0.22348285,0.6225648
2308,0.9724,1.4000000000000001,17.657864,PSO,K-Means,"[6, 16, 2, 2, 7]",0.21413374,0.62492466
2309,0.9792,0.72,14.391254,PSO,K-Means,"[7, 14, 2, 4, 8]",0.24137259,0.6289575
2310,0.9734,1.3,16.840364,PSO,K-Means,"[12, 17, 2, 2, 7]",0.22656131,0.6236615
2311,0.9734,1.3,17.418276,PSO,K-Means,"[5, 18, 2, 2, 8]",0.21920061,0.6213546
2312,0.9678,1.8599999999999999,18.435438,PSO,K-Means,"[4, 15, 2, 2, 6]",0.21348405,0.61684656
2313,0.9744,1.2,17.06089,PSO,K-Means,"[7, 13, 2, 2, 13]",0.2336402,0.616241
2314,0.9736,1.28,17.174911,PSO,K-Means,"[6, 13, 2, 2, 10]",0.22821593,0.60963964
2315,0.9738,1.26,17.638918,PSO,K-Means,"[6, 15, 2, 2, 8]",0.22361517,0.6103432
2316,0.972,1.44,14.067525,PSO,K-Means,"[4, 4, 2, 24, 18]",0.35595298,0.5794444
2317,0.9716,1.48,17.189035,PSO,K-Means,"[6, 13, 2, 2, 9]",0.22407651,0.61941624
2318,0.971,1.54,17.90601,PSO,K-Means,"[4, 16, 2, 2, 10]",0.21894407,0.6301451
2319,0.973,1.34,17.254297,PSO,K-Means,"[5, 16, 2, 2, 9]",0.21814084,0.61587286
2320,0.9802,0.62,13.91574,PSO,K-Means,"[7, 14, 3, 2, 9]",0.26664996,0.65837216
2321,0.9716,1.48,17.744677,PSO,K-Means,"[5, 15, 2, 2, 7]",0.2313397,0.6291747
2322,0.9724,1.4000000000000001,17.259657,PSO,K-Means,"[5, 15, 2, 2, 9]",0.22857332,0.6845341
2323,0.9692,1.72,17.889326,PSO,K-Means,"[4, 14, 2, 2, 12]",0.21904826,0.6350429
2324,0.9732,1.32,18.649038,PSO,K-Means,"[3, 10, 2, 2, 6]",0.20369029,0.6192944
2325,0.969,1.7399999999999998,18.641878,PSO,K-Means,"[3, 16, 2, 2, 5]",0.2158401,0.58347774
2326,0.9714,1.5,18.652636,PSO,K-Means,"[3, 14, 2, 2, 5]",0.20828414,0.58306074
2327,0.9724,1.4000000000000001,18.34514,PSO,K-Means,"[3, 18, 2, 2, 5]",0.2259512,0.6217561
2328,0.9724,1.4000000000000001,18.323118,PSO,K-Means,"[3, 17, 2, 2, 6]",0.21094823,0.6268518
2329,0.9744,1.2,19.634607,PSO,K-Means,"[3, 11, 2, 2, 4]",0.21023154,0.6275108
2330,0.9738,1.26,17.568888,PSO,K-Means,"[8, 16, 2, 2, 5]",0.2246952,0.6268966
2331,0.9724,1.4000000000000001,18.34514,PSO,K-Means,"[3, 18, 2, 2, 5]",0.21810603,0.6267638
2332,0.975,1.1400000000000001,19.623617,PSO,K-Means,"[3, 13, 2, 2, 4]",0.21561933,0.6318004
2333,0.9726,1.38,18.133537,PSO,K-Means,"[3, 11, 2, 2, 9]",0.21527505,0.6310563
2334,0.9724,1.4000000000000001,18.323118,PSO,K-Means,"[3, 17, 2, 2, 6]",0.21574831,0.62241197
2335,0.9716,1.48,18.596737,PSO,K-Means,"[3, 15, 2, 2, 7]",0.2152214,0.61363053
2336,0.9772,0.9199999999999999,13.48553,PSO,K-Means,"[3, 8, 2, 20, 14]",0.32086015,0.6260245
2337,0.9716,1.48,18.348694,PSO,K-Means,"[3, 17, 2, 2, 5]",0.22036195,0.62982917
2338,0.9742,1.22,18.583265,PSO,K-Means,"[3, 13, 2, 2, 8]",0.22062922,0.6300998
2339,0.971,1.54,18.62706,PSO,K-Means,"[3, 14, 2, 2, 6]",0.20476913,0.64020944
2340,0.969,1.7399999999999998,18.641878,PSO,K-Means,"[3, 16, 2, 2, 5]",0.2160542,0.6187515
2341,0.9714,1.5,18.652636,PSO,K-Means,"[3, 14, 2, 2, 5]",0.21033001,0.6346278
2342,0.9714,1.5,18.652636,PSO,K-Means,"[3, 14, 2, 2, 5]",0.2087822,0.6284213
2343,0.9728,1.3599999999999999,18.572432,PSO,K-Means,"[3, 15, 2, 2, 8]",0.2214284,0.6360712
2344,0.9734,1.3,22.602514,PSO,K-Means,"[3, 12, 2, 2, 2]",0.20554423,0.6343324
2345,0.9698,1.66,22.586206,PSO,K-Means,"[3, 15, 2, 2, 2]",0.20860362,0.6416366
2346,0.9704,1.6,22.59704,PSO,K-Means,"[3, 13, 2, 2, 2]",0.20940804,0.6246331
2347,0.97,1.6400000000000001,22.591604,PSO,K-Means,"[3, 14, 2, 2, 2]",0.19310927,0.5965576
2348,0.9722,1.4200000000000002,18.65807,PSO,K-Means,"[3, 13, 2, 2, 5]",0.21911454,0.6318712
2349,0.9716,1.48,22.613583,PSO,K-Means,"[3, 10, 2, 2, 2]",0.19548488,0.64358544
2350,0.9702,1.6199999999999999,22.40538,PSO,K-Means,"[4, 14, 2, 2, 2]",0.1956451,0.62559414
2351,0.97,1.6400000000000001,22.591604,PSO,K-Means,"[3, 14, 2, 2, 2]",0.19458342,0.6309488
2352,0.9734,1.3,22.602514,PSO,K-Means,"[3, 12, 2, 2, 2]",0.19438219,0.6372099
2353,0.9722,1.4200000000000002,18.65807,PSO,K-Means,"[3, 13, 2, 2, 5]",0.21503377,0.6279247
2354,0.9718,1.46,22.280577,PSO,K-Means,"[3, 19, 2, 2, 2]",0.2124579,0.62181187
2355,0.971,1.54,19.685575,PSO,K-Means,"[3, 12, 2, 2, 3]",0.20852947,0.63947964
2356,0.9788,0.76,13.855373,PSO,K-Means,"[3, 8, 2, 16, 10]",0.30446362,0.5839634
2357,0.9718,1.46,22.28411,PSO,K-Means,"[3, 18, 2, 2, 2]",0.20325422,0.6227901
2358,0.9744,1.2,19.634607,PSO,K-Means,"[3, 11, 2, 2, 4]",0.20323849,0.6111667
2359,0.9734,1.3,22.602514,PSO,K-Means,"[3, 12, 2, 2, 2]",0.19400954,0.6487925
2360,0.9708,1.5599999999999998,22.287663,PSO,K-Means,"[3, 17, 2, 2, 2]",0.20247602,0.59728456
2361,0.9734,1.3,22.602514,PSO,K-Means,"[3, 12, 2, 2, 2]",0.19213891,0.6208403
2362,0.9734,1.3,22.602514,PSO,K-Means,"[3, 12, 2, 2, 2]",0.19456959,0.6267717
2363,0.975,1.1400000000000001,19.623617,PSO,K-Means,"[3, 13, 2, 2, 4]",0.21940374,0.62550163
2364,0.97,1.6400000000000001,22.591604,PSO,K-Means,"[3, 14, 2, 2, 2]",0.20020437,0.58368206
2365,0.9716,1.48,22.608028,PSO,K-Means,"[3, 11, 2, 2, 2]",0.19880986,0.63289
2366,0.9716,1.48,22.608028,PSO,K-Means,"[3, 11, 2, 2, 2]",0.19763422,0.63939834
2367,0.9716,1.48,22.613583,PSO,K-Means,"[3, 10, 2, 2, 2]",0.19679761,0.63293934
2368,0.9694,1.7000000000000002,22.619177,PSO,K-Means,"[3, 9, 2, 2, 2]",0.2015245,0.64117193
2369,0.97,1.6400000000000001,22.591604,PSO,K-Means,"[3, 14, 2, 2, 2]",0.19664001,0.6193626
2370,0.9716,1.48,22.608028,PSO,K-Means,"[3, 11, 2, 2, 2]",0.19639254,0.6252308
2371,0.9716,1.48,22.613583,PSO,K-Means,"[3, 10, 2, 2, 2]",0.19247437,0.61980987
2372,0.9716,1.48,22.608028,PSO,K-Means,"[3, 11, 2, 2, 2]",0.19601369,0.6253145
2373,0.9698,1.66,22.586206,PSO,K-Means,"[3, 15, 2, 2, 2]",0.20285249,0.62803125
2374,0.9698,1.66,22.586206,PSO,K-Means,"[3, 15, 2, 2, 2]",0.2052002,0.62034345
2375,0.9716,1.48,22.613583,PSO,K-Means,"[3, 10, 2, 2, 2]",0.19016266,0.6241472
2376,0.9756,1.08,12.1621685,PSO,K-Means,"[5, 10, 2, 20, 11]",0.33213234,0.63901925
2377,0.97,1.6400000000000001,22.591604,PSO,K-Means,"[3, 14, 2, 2, 2]",0.20104146,0.6174624
2378,0.9716,1.48,22.608028,PSO,K-Means,"[3, 11, 2, 2, 2]",0.19549966,0.6457968
2379,0.9716,1.48,22.613583,PSO,K-Means,"[3, 10, 2, 2, 2]",0.19453716,0.604311
2380,0.9698,1.66,22.586206,PSO,K-Means,"[3, 15, 2, 2, 2]",0.21174026,0.61296654
2381,0.9716,1.48,22.613583,PSO,K-Means,"[3, 10, 2, 2, 2]",0.19124818,0.6116879
2382,0.9716,1.48,22.613583,PSO,K-Means,"[3, 10, 2, 2, 2]",0.20689535,0.5956521
2383,0.9716,1.48,22.613583,PSO,K-Means,"[3, 10, 2, 2, 2]",0.18747497,0.67939425
2384,0.9734,1.3,22.602514,PSO,K-Means,"[3, 12, 2, 2, 2]",0.20298219,0.65981793
2385,0.9716,1.48,22.608028,PSO,K-Means,"[3, 11, 2, 2, 2]",0.19348192,0.67977476
2386,0.9716,1.48,22.613583,PSO,K-Means,"[3, 10, 2, 2, 2]",0.19368029,0.62080956
2387,0.9716,1.48,22.613583,PSO,K-Means,"[3, 10, 2, 2, 2]",0.19490433,0.62512183
2388,0.9694,1.7000000000000002,22.619177,PSO,K-Means,"[3, 9, 2, 2, 2]",0.19799972,0.63750625
2389,0.9704,1.6,22.59704,PSO,K-Means,"[3, 13, 2, 2, 2]",0.21242523,0.632108
2390,0.9716,1.48,22.613583,PSO,K-Means,"[3, 10, 2, 2, 2]",0.18969274,0.6237838
2391,0.968,1.8399999999999999,23.134544,PSO,K-Means,"[3, 7, 2, 2, 2]",0.18619418,0.62438416
2392,0.9734,1.3,22.602514,PSO,K-Means,"[3, 12, 2, 2, 2]",0.19691348,0.6473131
2393,0.9704,1.6,22.59704,PSO,K-Means,"[3, 13, 2, 2, 2]",0.20810795,0.6293607
2394,0.9716,1.48,22.608028,PSO,K-Means,"[3, 11, 2, 2, 2]",0.1919899,0.6220317
2395,0.9734,1.3,22.602514,PSO,K-Means,"[3, 12, 2, 2, 2]",0.19348812,0.6216862
2396,0.975,1.1400000000000001,13.861047,PSO,K-Means,"[4, 7, 2, 21, 7]",0.3282647,0.5946007
2397,0.9716,1.48,22.613583,PSO,K-Means,"[3, 10, 2, 2, 2]",0.18972945,0.6311755
2398,0.97,1.6400000000000001,22.591604,PSO,K-Means,"[3, 14, 2, 2, 2]",0.19968009,0.62319064
2399,0.9734,1.3,22.602514,PSO,K-Means,"[3, 12, 2, 2, 2]",0.19774652,0.6544483
2400,0.9704,1.6,22.59704,PSO,K-Means,"[3, 13, 2, 2, 2]",0.20785022,0.6304426
2401,0.9716,1.48,22.613583,PSO,K-Means,"[3, 10, 2, 2, 2]",0.2044673,0.63160396
2402,0.9734,1.3,22.602514,PSO,K-Means,"[3, 12, 2, 2, 2]",0.19685888,0.6067889
2403,0.9716,1.48,22.608028,PSO,K-Means,"[3, 11, 2, 2, 2]",0.19506264,0.6397667
2404,0.9716,1.48,22.608028,PSO,K-Means,"[3, 11, 2, 2, 2]",0.20176888,0.6376846
2405,0.9716,1.48,22.608028,PSO,K-Means,"[3, 11, 2, 2, 2]",0.19498158,0.63393545
2406,0.9734,1.3,22.602514,PSO,K-Means,"[3, 12, 2, 2, 2]",0.19529247,0.6295309
2407,0.9734,1.3,22.602514,PSO,K-Means,"[3, 12, 2, 2, 2]",0.20058155,0.6458626
2408,0.9704,1.6,22.59704,PSO,K-Means,"[3, 13, 2, 2, 2]",0.20010257,0.65005326
2409,0.9694,1.7000000000000002,22.619177,PSO,K-Means,"[3, 9, 2, 2, 2]",0.19983768,0.6472988
2410,0.9716,1.48,22.608028,PSO,K-Means,"[3, 11, 2, 2, 2]",0.19464731,0.6217029
2411,0.9716,1.48,22.608028,PSO,K-Means,"[3, 11, 2, 2, 2]",0.19613123,0.63737226
2412,0.9686,1.78,19.674665,PSO,K-Means,"[3, 14, 2, 2, 3]",0.20657969,0.62143636
2413,0.9716,1.48,22.608028,PSO,K-Means,"[3, 11, 2, 2, 2]",0.19184089,0.6159663
2414,0.9694,1.7000000000000002,22.619177,PSO,K-Means,"[3, 9, 2, 2, 2]",0.20120788,0.6204841
2415,0.9704,1.6,22.59704,PSO,K-Means,"[3, 13, 2, 2, 2]",0.21202779,0.62565804
2416,0.9764,1.0,15.113805,PSO,K-Means,"[3, 8, 2, 17, 3]",0.2925272,0.5815401
2417,0.9716,1.48,22.608028,PSO,K-Means,"[3, 11, 2, 2, 2]",0.1903491,0.6153803
2418,0.9734,1.3,22.602514,PSO,K-Means,"[3, 12, 2, 2, 2]",0.1921072,0.69849205
2419,0.9704,1.6,22.59704,PSO,K-Means,"[3, 13, 2, 2, 2]",0.20607257,0.6176925
2420,0.9716,1.48,22.608028,PSO,K-Means,"[3, 11, 2, 2, 2]",0.20128989,0.6105392
2421,0.97,1.6400000000000001,22.591604,PSO,K-Means,"[3, 14, 2, 2, 2]",0.19032502,0.63712716
2422,0.9704,1.6,22.59704,PSO,K-Means,"[3, 13, 2, 2, 2]",0.20076752,0.6110196
2423,0.9734,1.3,22.602514,PSO,K-Means,"[3, 12, 2, 2, 2]",0.19264674,0.61376405
2424,0.9698,1.66,22.586206,PSO,K-Means,"[3, 15, 2, 2, 2]",0.21743655,0.6187794
2425,0.9734,1.3,22.602514,PSO,K-Means,"[3, 12, 2, 2, 2]",0.19499421,0.63382244
2426,0.97,1.6400000000000001,22.591604,PSO,K-Means,"[3, 14, 2, 2, 2]",0.1913178,0.6091616
2427,0.97,1.6400000000000001,22.591604,PSO,K-Means,"[3, 14, 2, 2, 2]",0.19237423,0.6139965
2428,0.97,1.6400000000000001,22.591604,PSO,K-Means,"[3, 14, 2, 2, 2]",0.19189787,0.6048398
2429,0.9704,1.6,22.59704,PSO,K-Means,"[3, 13, 2, 2, 2]",0.20365667,0.6195152
2430,0.9704,1.6,22.59704,PSO,K-Means,"[3, 13, 2, 2, 2]",0.20562768,0.6053338
2431,0.9698,1.66,22.586206,PSO,K-Means,"[3, 15, 2, 2, 2]",0.1976521,0.6055002
2432,0.9696,1.68,19.69109,PSO,K-Means,"[3, 11, 2, 2, 3]",0.20177293,0.5669904
2433,0.9716,1.48,22.613583,PSO,K-Means,"[3, 10, 2, 2, 2]",0.18494487,0.61221886
2434,0.9716,1.48,22.613583,PSO,K-Means,"[3, 10, 2, 2, 2]",0.1998725,0.62888193
2435,0.9734,1.3,22.602514,PSO,K-Means,"[3, 12, 2, 2, 2]",0.19217682,0.61290026
2436,0.977,0.9400000000000001,17.825788,PSO,K-Means,"[3, 12, 2, 13, 2]",0.27247715,0.606678
2437,0.9716,1.48,22.613583,PSO,K-Means,"[3, 10, 2, 2, 2]",0.18843007,0.57204723
2438,0.9716,1.48,22.608028,PSO,K-Means,"[3, 11, 2, 2, 2]",0.19076633,0.62854075
2439,0.9694,1.7000000000000002,22.619177,PSO,K-Means,"[3, 9, 2, 2, 2]",0.19788551,0.6237049
2440,0.9716,1.48,22.608028,PSO,K-Means,"[3, 11, 2, 2, 2]",0.19390154,0.61490726
2441,0.9704,1.6,22.59704,PSO,K-Means,"[3, 13, 2, 2, 2]",0.20390487,0.65272784
2442,0.9716,1.48,22.608028,PSO,K-Means,"[3, 11, 2, 2, 2]",0.1914134,0.6237898
2443,0.9704,1.6,22.59704,PSO,K-Means,"[3, 13, 2, 2, 2]",0.20305037,0.6254432
2444,0.9698,1.66,22.586206,PSO,K-Means,"[3, 15, 2, 2, 2]",0.21368241,0.66013646
2445,0.9704,1.6,22.59704,PSO,K-Means,"[3, 13, 2, 2, 2]",0.20234323,0.6248071
2446,0.9734,1.3,22.602514,PSO,K-Means,"[3, 12, 2, 2, 2]",0.20230794,0.61947346
2447,0.9716,1.48,22.608028,PSO,K-Means,"[3, 11, 2, 2, 2]",0.19478774,0.6346364
2448,0.9716,1.48,22.613583,PSO,K-Means,"[3, 10, 2, 2, 2]",0.1967299,0.6422484
2449,0.9716,1.48,22.613583,PSO,K-Means,"[3, 10, 2, 2, 2]",0.19868398,0.65738416
2450,0.9716,1.48,22.613583,PSO,K-Means,"[3, 10, 2, 2, 2]",0.19696546,0.62740135
2451,0.9716,1.48,22.608028,PSO,K-Means,"[3, 11, 2, 2, 2]",0.19871259,0.6335068
2452,0.9716,1.48,22.608028,PSO,K-Means,"[3, 11, 2, 2, 2]",0.1961503,0.62437224
2453,0.9734,1.3,22.602514,PSO,K-Means,"[3, 12, 2, 2, 2]",0.19559741,0.6643102
2454,0.9734,1.3,22.602514,PSO,K-Means,"[3, 12, 2, 2, 2]",0.19325161,0.63709664
2455,0.9716,1.48,22.608028,PSO,K-Means,"[3, 11, 2, 2, 2]",0.19965434,0.6221595
2456,0.9718,1.46,17.815084,PSO,K-Means,"[3, 15, 2, 9, 2]",0.265105,0.6166496
2457,0.97,1.6400000000000001,22.591604,PSO,K-Means,"[3, 14, 2, 2, 2]",0.19233513,0.581753
2458,0.9716,1.48,22.608028,PSO,K-Means,"[3, 11, 2, 2, 2]",0.19427228,0.6217828
2459,0.97,1.6400000000000001,23.124891,PSO,K-Means,"[3, 8, 2, 2, 2]",0.1871798,0.5802152
2460,0.9734,1.3,22.602514,PSO,K-Means,"[3, 12, 2, 2, 2]",0.19133854,0.5818715
2461,0.9716,1.48,22.608028,PSO,K-Means,"[3, 11, 2, 2, 2]",0.19461894,0.60553455
2462,0.9704,1.6,22.59704,PSO,K-Means,"[3, 13, 2, 2, 2]",0.20012069,0.6317756
2463,0.9704,1.6,22.59704,PSO,K-Means,"[3, 13, 2, 2, 2]",0.20765734,0.6283517
2464,0.9868,-0.04,5.749423,BH,K-Means,"[28, 15, 15, 33, 24]",0.86328864,0.6147883
2465,0.986,0.04,4.723604,BH,K-Means,"[48, 49, 34, 10, 49]",1.2875733,0.6308789
2466,0.9842,0.22,7.2655935,BH,K-Means,"[5, 19, 30, 31, 5]",1.1507657,0.6605177
2467,0.9856,0.08,5.6272492,BH,K-Means,"[33, 13, 18, 12, 45]",0.8691287,0.6219883
2468,0.9866,-0.02,5.8494287,BH,K-Means,"[10, 24, 11, 50, 28]",0.82566977,0.61609316
2469,0.9854,0.1,5.293831,BH,K-Means,"[37, 28, 33, 23, 15]",1.244962,0.57013416
2470,0.9866,-0.02,5.5562024,BH,K-Means,"[18, 31, 26, 35, 14]",1.1660807,0.6085446
2471,0.9862,0.02,7.671204,BH,K-Means,"[8, 13, 6, 27, 10]",0.5519829,0.60387325
2472,0.9864,0.0,5.2752657,BH,K-Means,"[20, 27, 42, 12, 43]",1.3699784,0.6177697
2473,0.9838,0.26,11.460812,BH,K-Means,"[16, 6, 45, 16, 2]",1.3513129,0.57225204
2474,0.9866,-0.02,5.1435995,BH,K-Means,"[33, 46, 26, 40, 11]",1.2251961,0.6260388
2475,0.9862,0.02,6.685275,BH,K-Means,"[44, 36, 20, 33, 3]",1.0460083,0.6043589
2476,0.9796,0.6799999999999999,9.777057,BH,K-Means,"[47, 33, 2, 38, 31]",0.5517676,0.644788
