,accuracy,accuracy_loss,compression,type,tar_type,repr,share_t,acc_t
254,0.9714,1.32,10.239282,BH,K-Means,"[37, 5, 4, 11, 4]",0.3786261,0.53717494
255,0.9594,2.52,11.803152,BH,K-Means,"[41, 6, 4, 3, 4]",0.37244916,0.5409639
256,0.9628,2.18,12.85457,BH,K-Means,"[39, 4, 4, 3, 4]",0.33792567,0.5380368
257,0.9668,1.78,10.768604,BH,K-Means,"[37, 5, 4, 8, 4]",0.37171054,0.537354
258,0.9726,1.2,10.23405,BH,K-Means,"[42, 12, 4, 4, 7]",0.36293244,0.5385151
259,0.9726,1.2,10.7479105,BH,K-Means,"[39, 6, 4, 7, 4]",0.3961835,0.53622127
260,0.965,1.96,11.2665,BH,K-Means,"[42, 10, 4, 3, 4]",0.3538201,0.53477526
261,0.983,0.16,6.4898586,BH,K-Means,"[28, 27, 20, 7, 15]",0.8657818,0.53561497
262,0.9726,1.2,10.203495,BH,K-Means,"[43, 9, 4, 5, 4]",0.38196945,0.5361011
263,0.9742,1.04,10.741795,BH,K-Means,"[37, 8, 4, 7, 4]",0.3923583,0.5351894
264,0.9722,1.24,10.2409525,BH,K-Means,"[37, 9, 4, 5, 4]",0.36477542,0.5367832
265,0.9622,2.2399999999999998,10.32731,BH,K-Means,"[37, 10, 4, 4, 5]",0.35451293,0.53548694
266,0.9842,0.04,5.7894063,BH,K-Means,"[14, 9, 36, 20, 25]",1.1851685,0.53489923
267,0.9642,2.04,11.809498,BH,K-Means,"[37, 8, 4, 3, 4]",0.33652544,0.57782054
268,0.9592,2.54,11.791439,BH,K-Means,"[43, 6, 4, 3, 4]",0.35220194,0.5381706
269,0.9698,1.48,10.212067,BH,K-Means,"[38, 13, 4, 5, 4]",0.39166403,0.5369756
270,0.971,1.3599999999999999,10.166038,BH,K-Means,"[47, 11, 4, 7, 4]",0.38158703,0.53612685
271,0.9676,1.7000000000000002,10.301515,BH,K-Means,"[37, 11, 4, 3, 6]",0.3408172,0.53302383
272,0.9746,1.0,10.1961975,BH,K-Means,"[43, 9, 4, 8, 4]",0.3773427,0.5326834
273,0.9702,1.44,10.22429,BH,K-Means,"[37, 12, 4, 5, 4]",0.37843037,0.53649044
274,0.9708,1.38,10.229333,BH,K-Means,"[38, 9, 4, 7, 4]",0.3638425,0.53454614
275,0.965,1.96,11.816813,BH,K-Means,"[38, 6, 4, 4, 4]",0.35791445,0.53019595
276,0.9708,1.38,10.709208,BH,K-Means,"[43, 8, 4, 5, 4]",0.37195134,0.5323248
277,0.9668,1.78,11.272707,BH,K-Means,"[41, 9, 4, 4, 4]",0.3447764,0.53116584
278,0.9752,0.9400000000000001,10.768504,BH,K-Means,"[40, 8, 4, 4, 7]",0.35862184,0.53338695
279,0.971,1.3599999999999999,11.818352,BH,K-Means,"[35, 8, 4, 4, 4]",0.34951282,0.53042793
280,0.9666,1.7999999999999998,11.297036,BH,K-Means,"[38, 9, 4, 3, 4]",0.34580827,0.5357342
281,0.9836,0.1,5.741366,BH,K-Means,"[25, 23, 24, 11, 17]",1.0189064,0.53807354
282,0.9664,1.82,11.290503,BH,K-Means,"[39, 9, 4, 3, 4]",0.34122014,0.5407131
283,0.964,2.06,11.819152,BH,K-Means,"[37, 7, 4, 3, 4]",0.334795,0.54097605
284,0.9652,1.94,11.327568,BH,K-Means,"[33, 10, 4, 3, 4]",0.33148718,0.5404744
285,0.963,2.16,11.322014,BH,K-Means,"[33, 11, 4, 3, 4]",0.3378067,0.5404315
286,0.986,-0.13999999999999999,5.7952404,BH,K-Means,"[14, 13, 33, 24, 21]",1.2196226,0.5394087
287,0.9594,2.52,11.862777,BH,K-Means,"[33, 5, 4, 4, 4]",0.34666586,0.53583837
288,0.9594,2.52,11.815614,BH,K-Means,"[39, 6, 4, 3, 4]",0.35837078,0.55128455
289,0.9674,1.72,11.312639,BH,K-Means,"[35, 9, 4, 4, 4]",0.3441453,0.5407927
290,0.973,1.16,10.718862,BH,K-Means,"[43, 7, 4, 5, 4]",0.37531328,0.54826045
291,0.9694,1.52,11.311166,BH,K-Means,"[33, 12, 4, 4, 4]",0.35629892,0.5484979
292,0.9666,1.7999999999999998,11.27402,BH,K-Means,"[39, 11, 4, 4, 4]",0.36500168,0.5489156
293,0.971,1.3599999999999999,11.818352,BH,K-Means,"[35, 8, 4, 4, 4]",0.3455968,0.5508778
294,0.9702,1.44,10.215747,BH,K-Means,"[40, 10, 4, 5, 4]",0.38124728,0.547122
295,0.9704,1.4200000000000002,11.835468,BH,K-Means,"[34, 7, 4, 4, 4]",0.35131836,0.54812074
296,0.9702,1.44,10.222075,BH,K-Means,"[39, 10, 4, 5, 4]",0.37898946,0.5485072
297,0.9628,2.18,11.292637,BH,K-Means,"[37, 11, 4, 3, 4]",0.34334445,0.5479348
298,0.9594,2.52,11.840375,BH,K-Means,"[36, 5, 4, 4, 4]",0.34506178,0.5475893
299,0.9652,1.94,11.327568,BH,K-Means,"[33, 10, 4, 3, 4]",0.34130454,0.54795
300,0.9536,3.1,11.860385,BH,K-Means,"[34, 5, 4, 3, 4]",0.34553504,0.5476246
301,0.9836,0.1,6.0896554,BH,K-Means,"[21, 19, 20, 11, 14]",0.8572829,0.5438323
302,0.9596,2.5,11.843084,BH,K-Means,"[35, 6, 4, 3, 4]",0.34706616,0.5502548
303,0.959,2.56,11.8582735,BH,K-Means,"[33, 6, 4, 3, 4]",0.35096908,0.5484972
304,0.9596,2.5,11.92872,BH,K-Means,"[30, 6, 4, 3, 4]",0.34085894,0.5486419
305,0.964,2.06,11.918975,BH,K-Means,"[30, 7, 4, 3, 4]",0.32860184,0.5426531
306,0.9834,0.12,6.107656,BH,K-Means,"[12, 12, 29, 23, 17]",1.0622888,0.53528285
307,0.9594,2.52,11.862777,BH,K-Means,"[33, 5, 4, 4, 4]",0.35240722,0.5363376
308,0.9706,1.4000000000000001,11.828006,BH,K-Means,"[35, 7, 4, 4, 4]",0.34007907,0.5386584
309,0.9536,3.1,11.928491,BH,K-Means,"[31, 5, 4, 3, 4]",0.32917786,0.5416136
310,0.9628,2.18,12.85457,BH,K-Means,"[39, 4, 4, 3, 4]",0.33780146,0.5393536
311,0.9722,1.24,10.329628,BH,K-Means,"[30, 11, 4, 5, 4]",0.35892892,0.5394783
312,0.964,2.06,11.83334,BH,K-Means,"[35, 7, 4, 3, 4]",0.32926536,0.53770185
313,0.9662,1.8399999999999999,12.884171,BH,K-Means,"[34, 4, 4, 4, 4]",0.34883165,0.5382254
314,0.9654,1.92,11.830538,BH,K-Means,"[36, 6, 4, 4, 4]",0.36384225,0.5348067
315,0.9728,1.18,10.846076,BH,K-Means,"[31, 7, 4, 5, 4]",0.3510654,0.53758
316,0.9642,2.04,11.823686,BH,K-Means,"[35, 8, 4, 3, 4]",0.34040165,0.54026747
317,0.9706,1.4000000000000001,11.828006,BH,K-Means,"[35, 7, 4, 4, 4]",0.34081864,0.5380297
318,0.9656,1.9,12.942595,BH,K-Means,"[32, 4, 4, 4, 4]",0.33661342,0.535547
319,0.9702,1.44,10.2570095,BH,K-Means,"[34, 10, 4, 5, 4]",0.36856222,0.54057026
320,0.9592,2.54,11.826651,BH,K-Means,"[38, 5, 4, 4, 4]",0.34557414,0.54397154
321,0.9826,0.2,6.982637,BH,K-Means,"[19, 23, 16, 8, 12]",0.7136471,0.5467973
322,0.9592,2.54,11.923157,BH,K-Means,"[31, 5, 4, 4, 4]",0.34139776,0.5386398
323,0.964,2.06,11.840802,BH,K-Means,"[34, 7, 4, 3, 4]",0.32425094,0.54105616
324,0.9622,2.2399999999999998,12.989062,BH,K-Means,"[28, 4, 4, 3, 4]",0.335572,0.5479493
325,0.9656,1.9,12.942595,BH,K-Means,"[32, 4, 4, 4, 4]",0.35014033,0.54863334
326,0.9852,-0.06,6.8043985,BH,K-Means,"[16, 8, 25, 27, 13]",1.0876625,0.54643774
327,0.9642,2.04,11.809498,BH,K-Means,"[37, 8, 4, 3, 4]",0.33887625,0.54663134
328,0.9708,1.38,10.82674,BH,K-Means,"[32, 8, 4, 5, 4]",0.36447263,0.5468416
329,0.9536,3.1,11.949033,BH,K-Means,"[29, 5, 4, 3, 4]",0.33265924,0.5464754
330,0.9626,2.1999999999999997,12.882041,BH,K-Means,"[35, 4, 4, 3, 4]",0.3361814,0.57473683
331,0.964,2.06,11.840802,BH,K-Means,"[34, 7, 4, 3, 4]",0.32704878,0.5375581
332,0.9628,2.18,12.95761,BH,K-Means,"[31, 4, 4, 3, 4]",0.3243127,0.5353801
333,0.9662,1.8399999999999999,12.884171,BH,K-Means,"[34, 4, 4, 4, 4]",0.34394026,0.53555846
334,0.9622,2.2399999999999998,12.947928,BH,K-Means,"[32, 4, 4, 3, 4]",0.33022785,0.53524137
335,0.971,1.3599999999999999,11.818352,BH,K-Means,"[35, 8, 4, 4, 4]",0.3458147,0.5337632
336,0.9628,2.18,12.95761,BH,K-Means,"[31, 4, 4, 3, 4]",0.3306632,0.5392723
337,0.9742,1.04,11.885097,BH,K-Means,"[32, 4, 4, 5, 4]",0.36951256,0.5367737
338,0.9656,1.9,11.923387,BH,K-Means,"[30, 6, 4, 4, 4]",0.34282184,0.53597283
339,0.9736,1.0999999999999999,10.763626,BH,K-Means,"[37, 6, 4, 6, 4]",0.37009525,0.53436303
340,0.974,1.06,11.811996,BH,K-Means,"[36, 4, 4, 5, 4]",0.38747835,0.5353658
341,0.9802,0.44,7.6633964,BH,K-Means,"[19, 27, 17, 4, 16]",0.7214787,0.5379381
342,0.9728,1.18,11.912882,BH,K-Means,"[29, 4, 4, 6, 4]",0.35553885,0.536618
343,0.9536,3.1,11.860385,BH,K-Means,"[34, 5, 4, 3, 4]",0.33017778,0.53587985
344,0.9658,1.8800000000000001,10.8535385,BH,K-Means,"[32, 5, 4, 6, 4]",0.35992527,0.5359793
345,0.9728,1.18,11.912882,BH,K-Means,"[29, 4, 4, 6, 4]",0.35816193,0.53750944
346,0.9798,0.48,7.4024496,BH,K-Means,"[20, 4, 29, 23, 17]",1.0648351,0.5365999
347,0.9536,3.1,11.838734,BH,K-Means,"[37, 5, 4, 3, 4]",0.3283472,0.53721404
348,0.974,1.06,11.811996,BH,K-Means,"[36, 4, 4, 5, 4]",0.3719828,0.538594
349,0.9656,1.9,12.942595,BH,K-Means,"[32, 4, 4, 4, 4]",0.33388925,0.5383303
350,0.974,1.06,11.811996,BH,K-Means,"[36, 4, 4, 5, 4]",0.37404728,0.53505945
351,0.9656,1.9,12.891897,BH,K-Means,"[33, 4, 4, 4, 4]",0.34617233,0.5364597
352,0.9662,1.8399999999999999,12.962343,BH,K-Means,"[30, 4, 4, 4, 4]",0.33205938,0.5348594
353,0.97,1.46,10.846139,BH,K-Means,"[32, 6, 4, 5, 4]",0.37570047,0.53708553
354,0.9742,1.04,11.885097,BH,K-Means,"[32, 4, 4, 5, 4]",0.35984874,0.535918
355,0.9592,2.54,11.847588,BH,K-Means,"[35, 5, 4, 4, 4]",0.34666085,0.5405743
356,0.9726,1.2,10.85095,BH,K-Means,"[31, 6, 4, 7, 4]",0.3707409,0.5369973
357,0.973,1.16,11.902407,BH,K-Means,"[30, 4, 4, 6, 4]",0.35725927,0.53887606
358,0.9656,1.9,11.923387,BH,K-Means,"[30, 6, 4, 4, 4]",0.344558,0.5363493
359,0.9656,1.9,12.891897,BH,K-Means,"[33, 4, 4, 4, 4]",0.33816242,0.5348594
360,0.9728,1.18,11.882658,BH,K-Means,"[32, 4, 4, 6, 4]",0.35949874,0.5361769
361,0.9764,0.8200000000000001,7.9891534,BH,K-Means,"[23, 24, 13, 3, 12]",0.65275836,0.53177357
362,0.973,1.16,11.89234,BH,K-Means,"[31, 4, 4, 6, 4]",0.3558488,0.5336528
363,0.973,1.16,11.89234,BH,K-Means,"[31, 4, 4, 6, 4]",0.35049748,0.5329764
364,0.966,1.8599999999999999,12.952276,BH,K-Means,"[31, 4, 4, 4, 4]",0.3481021,0.5341561
365,0.973,1.16,11.902407,BH,K-Means,"[30, 4, 4, 6, 4]",0.34671926,0.5338652
366,0.9846,0.0,6.249933,BH,K-Means,"[24, 8, 25, 27, 21]",1.0913584,0.53642035
367,0.966,1.8599999999999999,12.862519,BH,K-Means,"[37, 4, 4, 4, 4]",0.34652257,0.5404048
368,0.9742,1.04,11.7917385,BH,K-Means,"[39, 4, 4, 5, 4]",0.3666613,0.5369637
369,0.9656,1.9,12.891897,BH,K-Means,"[33, 4, 4, 4, 4]",0.3490982,0.5366914
370,0.9714,1.32,11.811912,BH,K-Means,"[35, 4, 4, 8, 4]",0.38574648,0.5335617
371,0.9642,2.04,11.899227,BH,K-Means,"[32, 7, 4, 3, 4]",0.3268268,0.5365796
372,0.9704,1.4200000000000002,11.835468,BH,K-Means,"[34, 7, 4, 4, 4]",0.34786224,0.5345764
373,0.9748,0.98,10.833984,BH,K-Means,"[31, 8, 4, 6, 4]",0.35466886,0.5345094
374,0.9842,0.04,6.3079348,BH,K-Means,"[6, 42, 20, 12, 27]",0.90577865,0.5336144
375,0.9618,2.2800000000000002,10.865658,BH,K-Means,"[31, 5, 4, 5, 4]",0.36712694,0.53410673
376,0.9642,2.04,11.899227,BH,K-Means,"[32, 7, 4, 3, 4]",0.32845974,0.53505063
377,0.9656,1.9,12.942595,BH,K-Means,"[32, 4, 4, 4, 4]",0.33560228,0.5340824
378,0.9618,2.2800000000000002,10.865658,BH,K-Means,"[31, 5, 4, 5, 4]",0.36397123,0.5341461
379,0.9622,2.2399999999999998,12.947928,BH,K-Means,"[32, 4, 4, 3, 4]",0.3237605,0.53359795
380,0.9724,1.22,11.923792,BH,K-Means,"[28, 4, 4, 6, 4]",0.3498335,0.5326319
381,0.983,0.16,7.390462,BH,K-Means,"[27, 20, 9, 6, 8]",0.6033213,0.5319278
382,0.9742,1.04,11.885097,BH,K-Means,"[32, 4, 4, 5, 4]",0.35180712,0.5344355
383,0.9712,1.34,11.908023,BH,K-Means,"[29, 4, 4, 8, 4]",0.35981035,0.54713774
384,0.9536,3.1,11.938558,BH,K-Means,"[30, 5, 4, 3, 4]",0.33578348,0.54858685
385,0.974,1.06,11.826672,BH,K-Means,"[34, 4, 4, 5, 4]",0.381418,0.54735875
386,0.9848,-0.02,6.2725677,BH,K-Means,"[20, 8, 29, 31, 25]",1.1586702,0.54699683
387,0.9704,1.4200000000000002,11.835468,BH,K-Means,"[34, 7, 4, 4, 4]",0.35049772,0.5392132
388,0.974,1.06,11.811996,BH,K-Means,"[36, 4, 4, 5, 4]",0.37451887,0.5432844
389,0.974,1.06,11.904844,BH,K-Means,"[30, 4, 4, 5, 4]",0.36572647,0.5442834
390,0.9662,1.8399999999999999,12.884171,BH,K-Means,"[34, 4, 4, 4, 4]",0.3435042,0.5413637
391,0.9628,2.18,12.95761,BH,K-Means,"[31, 4, 4, 3, 4]",0.3259573,0.54201794
392,0.9734,1.1199999999999999,10.247928,BH,K-Means,"[36, 9, 4, 5, 4]",0.3606062,0.5415559
393,0.962,2.26,10.79009,BH,K-Means,"[35, 5, 4, 5, 4]",0.36588955,0.5624888
394,0.985,-0.04,6.7427716,BH,K-Means,"[10, 38, 16, 8, 23]",0.75220084,0.545105
395,0.97,1.46,10.846139,BH,K-Means,"[32, 6, 4, 5, 4]",0.38440108,0.5404873
396,0.959,2.56,11.908972,BH,K-Means,"[32, 6, 4, 3, 4]",0.34324884,0.54049873
397,0.9656,1.9,12.891897,BH,K-Means,"[33, 4, 4, 4, 4]",0.3416977,0.5353997
398,0.9742,1.04,11.885097,BH,K-Means,"[32, 4, 4, 5, 4]",0.37002492,0.53266215
399,0.9728,1.18,11.882658,BH,K-Means,"[32, 4, 4, 6, 4]",0.3601594,0.53237987
400,0.9738,1.08,10.749411,GA,K-Means,"[33, 4, 4, 47, 4]",0.5701728,0.53244734
401,0.9734,1.1199999999999999,8.248472,GA,K-Means,"[26, 10, 14, 3, 16]",0.6828656,0.53117156
402,0.9774,0.72,7.632872,GA,K-Means,"[25, 11, 4, 18, 23]",0.4305687,0.5316808
403,0.9786,0.6,7.503145,GA,K-Means,"[35, 9, 17, 3, 23]",0.6950314,0.530941
404,0.9852,-0.06,6.3958483,GA,K-Means,"[12, 18, 16, 29, 13]",0.82334614,0.5301349
405,0.9852,-0.06,5.65852,GA,K-Means,"[8, 32, 39, 33, 22]",1.4142172,0.5300367
406,0.984,0.06,5.6402225,GA,K-Means,"[18, 18, 18, 38, 11]",0.94111276,0.5305958
407,0.9858,-0.12,5.554155,GA,K-Means,"[44, 8, 45, 25, 42]",1.5593491,0.53154206
408,0.9834,0.12,5.47854,GA,K-Means,"[20, 40, 15, 20, 30]",0.910795,0.53126884
409,0.9854,-0.08,5.475778,GA,K-Means,"[7, 41, 33, 27, 41]",1.313262,0.5338931
410,0.9848,-0.02,4.7064133,GA,K-Means,"[25, 36, 27, 48, 34]",1.3016539,0.52959394
411,0.9848,-0.02,4.260974,GA,K-Means,"[44, 42, 33, 39, 39]",1.4055126,0.53420377
412,0.9728,1.18,11.267584,GA,K-Means,"[11, 4, 4, 47, 4]",0.5446613,0.5271561
413,0.9738,1.08,10.749411,GA,K-Means,"[33, 4, 4, 47, 4]",0.0,0.0
414,0.9746,1.0,9.421437,GA,K-Means,"[32, 26, 14, 3, 4]",0.7003057,0.5271621
415,0.9744,1.02,9.154912,GA,K-Means,"[33, 4, 4, 47, 16]",0.58661103,0.5271077
416,0.9748,0.98,9.026765,GA,K-Means,"[18, 4, 4, 47, 31]",0.5890317,0.52927136
417,0.9742,1.04,8.853402,GA,K-Means,"[33, 4, 4, 47, 23]",0.7575631,0.53371334
418,0.9818,0.27999999999999997,8.167376,GA,K-Means,"[33, 4, 15, 12, 11]",0.81430936,0.53123784
419,0.9774,0.72,7.347433,GA,K-Means,"[25, 11, 4, 18, 49]",0.47117734,0.53087187
420,0.9822,0.24,7.0218277,GA,K-Means,"[28, 18, 18, 49, 4]",0.9668312,0.53005457
421,0.9834,0.12,5.335507,GA,K-Means,"[44, 18, 18, 38, 11]",0.9561496,0.52826047
422,0.9834,0.12,5.311895,GA,K-Means,"[33, 28, 15, 18, 38]",0.91994643,0.5255964
423,0.985,-0.04,5.003689,GA,K-Means,"[33, 18, 18, 49, 27]",1.0036938,0.53236556
424,0.9722,1.24,11.485731,GA,K-Means,"[11, 4, 4, 28, 4]",0.45083666,0.53452706
425,0.9702,1.44,11.300585,GA,K-Means,"[33, 4, 4, 9, 4]",0.37857795,0.5362816
426,0.9728,1.18,11.267584,GA,K-Means,"[11, 4, 4, 47, 4]",0.0,0.0
427,0.974,1.06,10.981694,GA,K-Means,"[18, 4, 4, 47, 4]",0.5462189,0.5293174
428,0.975,0.96,10.728274,GA,K-Means,"[36, 4, 4, 45, 4]",0.5679369,0.53422594
429,0.9748,0.98,9.360844,GA,K-Means,"[11, 4, 4, 21, 38]",0.4522519,0.5280242
430,0.9774,0.72,9.1335945,GA,K-Means,"[11, 4, 37, 47, 4]",1.3460186,0.5368693
431,0.984,0.06,7.7695885,GA,K-Means,"[33, 26, 15, 12, 4]",0.836545,0.5291681
432,0.9804,0.42,7.2053776,GA,K-Means,"[11, 4, 30, 47, 40]",1.274447,0.5282233
433,0.9832,0.13999999999999999,7.181988,GA,K-Means,"[44, 18, 14, 41, 4]",0.9215424,0.535913
434,0.985,-0.04,5.8984184,GA,K-Means,"[11, 26, 18, 38, 11]",0.9211559,0.53286004
435,0.9838,0.08,5.0877233,GA,K-Means,"[33, 14, 18, 41, 43]",0.9767108,0.53464985
436,0.9722,1.24,11.485731,GA,K-Means,"[11, 4, 4, 28, 4]",0.0,0.0
437,0.9706,1.4000000000000001,11.494819,GA,K-Means,"[11, 4, 4, 18, 4]",0.40131974,0.5348029
438,0.9694,1.52,11.818758,GA,K-Means,"[11, 4, 4, 9, 4]",0.34344244,0.53292966
439,0.9702,1.44,11.300585,GA,K-Means,"[33, 4, 4, 9, 4]",0.3735466,0.53117967
440,0.9726,1.2,11.240322,GA,K-Means,"[12, 4, 4, 37, 4]",0.5117202,0.5308361
441,0.9738,1.08,10.749411,GA,K-Means,"[33, 4, 4, 47, 4]",0.57033277,0.5306337
442,0.9734,1.1199999999999999,10.7132845,GA,K-Means,"[38, 4, 4, 47, 4]",0.58676815,0.5338006
443,0.9752,0.9400000000000001,9.599313,GA,K-Means,"[18, 28, 4, 9, 4]",0.3976531,0.5353236
444,0.9774,0.72,9.1335945,GA,K-Means,"[11, 4, 37, 47, 4]",1.3644772,0.53363705
445,0.982,0.26,7.617076,GA,K-Means,"[16, 24, 38, 9, 4]",1.2451012,0.5309737
446,0.9794,0.52,7.461257,GA,K-Means,"[11, 22, 4, 28, 34]",0.5127704,0.5359416
447,0.9788,0.58,6.6547513,GA,K-Means,"[33, 36, 4, 21, 49]",0.56319785,0.53475714
448,0.9722,1.24,11.485731,GA,K-Means,"[11, 4, 4, 28, 4]",0.0,0.0
449,0.9734,1.1199999999999999,11.266952,GA,K-Means,"[11, 4, 4, 48, 4]",0.5576494,0.5266564
450,0.9726,1.2,11.240322,GA,K-Means,"[12, 4, 4, 37, 4]",0.4916172,0.5243914
451,0.97,1.46,11.251596,GA,K-Means,"[40, 4, 4, 9, 4]",0.38063884,0.5265882
452,0.9728,1.18,11.1998415,GA,K-Means,"[18, 4, 4, 28, 4]",0.45273066,0.5300386
453,0.9732,1.1400000000000001,10.931432,GA,K-Means,"[38, 4, 4, 28, 4]",0.4783039,0.52825737
454,0.9776,0.7000000000000001,9.905001,GA,K-Means,"[11, 12, 4, 28, 4]",0.45226288,0.5296178
455,0.9744,1.02,9.750563,GA,K-Means,"[34, 4, 4, 47, 6]",0.57769895,0.5290904
456,0.977,0.76,9.668518,GA,K-Means,"[11, 4, 12, 47, 4]",0.8177428,0.52757144
457,0.975,0.96,9.310631,GA,K-Means,"[11, 4, 4, 21, 49]",0.4598019,0.5262451
458,0.9762,0.84,8.838939,GA,K-Means,"[33, 36, 4, 18, 4]",0.47903347,0.5237167
459,0.9766,0.8,7.1799765,GA,K-Means,"[11, 36, 4, 18, 48]",0.5112424,0.53235817
460,0.9722,1.24,11.485731,GA,K-Means,"[11, 4, 4, 28, 4]",0.0,0.0
461,0.9722,1.24,11.485731,GA,K-Means,"[11, 4, 4, 28, 4]",0.44461298,0.5308156
462,0.9734,1.1199999999999999,11.266952,GA,K-Means,"[11, 4, 4, 48, 4]",0.5549388,0.5327785
463,0.9728,1.18,11.1998415,GA,K-Means,"[18, 4, 4, 28, 4]",0.4676473,0.53599834
464,0.9744,1.02,9.709301,GA,K-Means,"[40, 4, 4, 47, 6]",0.6011164,0.5324867
465,0.9734,1.1199999999999999,9.420765,GA,K-Means,"[34, 4, 4, 9, 20]",0.39482927,0.66583276
466,0.9756,0.8999999999999999,9.016507,GA,K-Means,"[19, 4, 4, 47, 30]",0.59264994,0.53377366
467,0.9744,1.02,8.803417,GA,K-Means,"[18, 4, 4, 42, 49]",0.593071,0.53126836
468,0.9762,0.84,8.78995,GA,K-Means,"[40, 36, 4, 18, 4]",0.4969015,0.53564286
469,0.9764,0.8200000000000001,8.072839,GA,K-Means,"[50, 12, 4, 50, 6]",0.6249809,0.5347445
470,0.9766,0.8,7.1799765,GA,K-Means,"[11, 36, 4, 18, 48]",0.5160043,0.53209376
471,0.983,0.16,6.898029,GA,K-Means,"[38, 18, 39, 28, 4]",1.389585,0.53495145
472,0.9722,1.24,11.485731,GA,K-Means,"[11, 4, 4, 28, 4]",0.0,0.0
473,0.9722,1.24,11.485731,GA,K-Means,"[11, 4, 4, 28, 4]",0.4694872,0.5396862
474,0.9716,1.3,11.4929905,GA,K-Means,"[11, 4, 4, 20, 4]",0.38972878,0.5313716
475,0.9696,1.5,11.491168,GA,K-Means,"[11, 4, 4, 22, 4]",0.4136896,0.5286002
476,0.973,1.16,10.984865,GA,K-Means,"[18, 4, 4, 42, 4]",0.5357356,0.52830076
477,0.9756,0.8999999999999999,10.251534,GA,K-Means,"[11, 4, 4, 47, 7]",0.55905104,0.5295651
478,0.9776,0.7000000000000001,9.888693,GA,K-Means,"[11, 15, 4, 28, 4]",0.46510577,0.53289676
479,0.979,0.5599999999999999,9.360771,GA,K-Means,"[11, 20, 4, 48, 4]",0.5750067,0.52946496
480,0.9736,1.0999999999999999,9.304283,GA,K-Means,"[11, 4, 4, 28, 49]",0.5084319,0.5310042
481,0.9788,0.58,9.239074,GA,K-Means,"[19, 31, 4, 28, 4]",0.5186045,0.5292897
482,0.978,0.66,8.815414,GA,K-Means,"[38, 18, 4, 45, 4]",0.5974574,0.5444503
483,0.977,0.76,7.5370994,GA,K-Means,"[11, 35, 4, 48, 16]",0.63662386,0.5382757
484,0.973,1.16,11.530062,GA,K-Means,"[18, 4, 4, 11, 4]",0.35552335,0.53031826
485,0.9722,1.24,11.485731,GA,K-Means,"[11, 4, 4, 28, 4]",0.0,0.0
486,0.9722,1.24,11.485731,GA,K-Means,"[11, 4, 4, 28, 4]",0.44962502,0.5320406
487,0.9722,1.24,11.485731,GA,K-Means,"[11, 4, 4, 28, 4]",0.45177007,0.5337372
488,0.9722,1.24,11.485731,GA,K-Means,"[11, 4, 4, 28, 4]",0.453686,0.5303533
489,0.9716,1.3,11.4929905,GA,K-Means,"[11, 4, 4, 20, 4]",0.39174604,0.5359795
490,0.9726,1.2,11.270755,GA,K-Means,"[11, 4, 4, 42, 4]",0.5250025,0.5371859
491,0.9708,1.38,11.205278,GA,K-Means,"[18, 4, 4, 22, 4]",0.41190314,0.53492117
492,0.972,1.26,10.91515,GA,K-Means,"[41, 4, 4, 25, 4]",0.47887325,0.5363188
493,0.9746,1.0,8.800198,GA,K-Means,"[38, 4, 4, 28, 38]",0.5446298,0.53161263
494,0.9826,0.2,7.761408,GA,K-Means,"[11, 20, 13, 48, 4]",0.8831055,0.5358486
495,0.981,0.36,7.6685524,GA,K-Means,"[11, 4, 29, 28, 23]",1.1020985,0.53664255
496,0.9718,1.28,11.815951,GA,K-Means,"[11, 4, 4, 11, 4]",0.3493812,0.52654076
497,0.9718,1.28,11.815951,GA,K-Means,"[11, 4, 4, 11, 4]",0.3520286,0.526052
498,0.973,1.16,11.530062,GA,K-Means,"[18, 4, 4, 11, 4]",0.0,0.0
499,0.973,1.16,11.530062,GA,K-Means,"[18, 4, 4, 11, 4]",0.35245013,0.5282273
500,0.9716,1.3,11.4929905,GA,K-Means,"[11, 4, 4, 20, 4]",0.39139557,0.5284884
501,0.9722,1.24,11.485731,GA,K-Means,"[11, 4, 4, 28, 4]",0.4537475,0.53021693
502,0.9722,1.24,11.485731,GA,K-Means,"[11, 4, 4, 28, 4]",0.45207453,0.538146
503,0.9708,1.38,11.369418,GA,K-Means,"[15, 4, 4, 22, 4]",0.40497684,0.53041005
504,0.9654,1.92,13.907965,GA,K-Means,"[2, 8, 4, 28, 4]",0.43769598,0.5297034
505,0.9746,1.0,9.637129,GA,K-Means,"[20, 4, 4, 28, 11]",0.46498013,0.5283804
506,0.974,1.06,9.164549,GA,K-Means,"[11, 4, 4, 42, 33]",0.552619,0.5309651
507,0.9784,0.62,8.983261,GA,K-Means,"[21, 49, 4, 28, 4]",0.56269765,0.5363848
508,0.9718,1.28,11.815951,GA,K-Means,"[11, 4, 4, 11, 4]",0.0,0.0
509,0.9718,1.28,11.815951,GA,K-Means,"[11, 4, 4, 11, 4]",0.35939288,0.5355003
510,0.973,1.16,11.530062,GA,K-Means,"[18, 4, 4, 11, 4]",0.37801337,0.536103
511,0.9744,1.02,10.874737,GA,K-Means,"[50, 4, 4, 17, 4]",0.43275285,0.53967
512,0.9716,1.3,10.786831,GA,K-Means,"[11, 5, 4, 11, 4]",0.35365534,0.54587245
513,0.9746,1.0,10.776994,GA,K-Means,"[11, 6, 4, 11, 4]",0.36592317,0.5424199
