,accuracy,accuracy_loss,compression,type,tar_type,repr
659,0.983,0.33999999999999997,14.838802,PSO,float 16,"[3, 12, 6, 2, 5]"
660,0.9824,0.4,15.324026,PSO,float 16,"[3, 10, 13, 2, 4]"
661,0.9818,0.45999999999999996,15.367055,PSO,float 16,"[3, 8, 6, 2, 5]"
662,0.9808,0.5599999999999999,15.861041,PSO,float 16,"[3, 9, 6, 2, 4]"
663,0.979,0.74,16.435104,PSO,float 16,"[3, 5, 3, 2, 6]"
664,0.9786,0.7799999999999999,20.528809,PSO,float 16,"[3, 8, 3, 2, 2]"
665,0.9772,0.9199999999999999,20.536863,PSO,float 16,"[3, 3, 8, 2, 2]"
666,0.988,-0.16,5.725127,BH,float 16,"[30, 10, 34, 18, 27]"
667,0.9872,-0.08,5.979884,BH,float 16,"[28, 13, 24, 21, 21]"
668,0.987,-0.06,6.375134,BH,float 16,"[38, 20, 26, 24, 6]"
669,0.9868,-0.04,6.6390476,BH,float 16,"[15, 14, 19, 17, 15]"
670,0.9868,-0.04,7.549487,BH,float 16,"[24, 8, 43, 12, 6]"
671,0.9854,0.1,7.8276944,BH,float 16,"[12, 14, 47, 4, 49]"
672,0.985,0.13999999999999999,11.581149,BH,float 16,"[31, 13, 44, 7, 2]"
673,0.9844,0.2,12.748266,BH,float 16,"[23, 10, 49, 4, 2]"
674,0.9842,0.22,13.55128,BH,float 16,"[16, 5, 50, 4, 2]"
675,0.9828,0.36,15.897504,BH,float 16,"[26, 11, 44, 2, 2]"
676,0.9828,0.36,15.906201,BH,float 16,"[25, 12, 48, 2, 2]"
677,0.9826,0.38,15.909219,BH,float 16,"[25, 11, 50, 2, 2]"
678,0.9826,0.38,15.935271,BH,float 16,"[23, 11, 45, 2, 2]"
679,0.9824,0.4,15.938059,BH,float 16,"[23, 10, 50, 2, 2]"
680,0.9822,0.42,16.507439,BH,float 16,"[20, 7, 48, 2, 2]"
681,0.9816,0.48,16.527714,BH,float 16,"[19, 6, 50, 2, 2]"
682,0.9814,0.5,16.862936,BH,float 16,"[11, 6, 50, 2, 2]"
683,0.9806,0.58,17.811499,BH,float 16,"[15, 4, 50, 2, 2]"
684,0.9802,0.62,18.391487,BH,float 16,"[7, 4, 50, 2, 2]"
685,0.9794,0.7000000000000001,18.44696,BH,float 16,"[6, 4, 50, 2, 2]"
686,0.9794,0.7000000000000001,18.5063,BH,float 16,"[5, 4, 50, 2, 2]"
687,0.9776,0.88,19.468388,BH,float 16,"[3, 3, 50, 2, 2]"
688,0.9774,0.8999999999999999,19.468712,BH,float 16,"[3, 3, 46, 2, 2]"
689,0.9774,0.8999999999999999,19.469278,BH,float 16,"[3, 3, 39, 2, 2]"
690,0.9868,-0.04,5.6598926,GA,float 16,"[10, 48, 29, 17, 37]"
691,0.9868,-0.04,6.6976733,GA,float 16,"[8, 41, 7, 45, 37]"
692,0.9866,-0.02,8.124397,GA,float 16,"[11, 13, 19, 45, 4]"
693,0.9848,0.16,8.604457,GA,float 16,"[34, 22, 5, 14, 4]"
694,0.9848,0.16,10.176657,GA,float 16,"[3, 31, 5, 43, 4]"
695,0.9842,0.22,10.424202,GA,float 16,"[3, 17, 5, 21, 4]"
696,0.9842,0.22,10.717863,GA,float 16,"[3, 29, 5, 16, 4]"
697,0.9834,0.3,11.274252,GA,float 16,"[3, 7, 5, 24, 4]"
698,0.9832,0.32,11.277396,GA,float 16,"[3, 7, 5, 18, 4]"
699,0.983,0.33999999999999997,11.491118,GA,float 16,"[3, 3, 18, 22, 4]"
700,0.983,0.33999999999999997,15.858116,GA,float 16,"[3, 10, 5, 2, 4]"
701,0.9808,0.5599999999999999,15.861321,GA,float 16,"[3, 9, 5, 2, 4]"
702,0.9792,0.72,16.38541,GA,float 16,"[3, 7, 5, 2, 4]"
703,0.978,0.84,16.920914,GA,float 16,"[3, 3, 14, 2, 4]"
704,0.9872,-0.08,5.6253257,PSO,float 16,"[47, 10, 36, 13, 40]"
705,0.987,-0.06,7.165875,PSO,float 16,"[25, 14, 13, 8, 25]"
706,0.9868,-0.04,7.6196785,PSO,float 16,"[29, 27, 14, 4, 41]"
707,0.9866,-0.02,7.623923,PSO,float 16,"[4, 22, 41, 18, 14]"
708,0.9862,0.02,8.304582,PSO,float 16,"[22, 40, 21, 4, 6]"
709,0.9844,0.2,8.693833,PSO,float 16,"[9, 13, 4, 13, 29]"
710,0.9836,0.27999999999999997,11.356424,PSO,float 16,"[21, 44, 25, 8, 2]"
711,0.983,0.33999999999999997,11.4692,PSO,float 16,"[22, 21, 6, 2, 33]"
712,0.9828,0.36,11.476227,PSO,float 16,"[13, 23, 13, 2, 22]"
713,0.9828,0.36,11.916283,PSO,float 16,"[9, 17, 6, 2, 33]"
714,0.9824,0.4,12.036323,PSO,float 16,"[19, 16, 8, 2, 24]"
715,0.9822,0.42,12.117562,PSO,float 16,"[17, 7, 15, 2, 17]"
716,0.9816,0.48,12.470923,PSO,float 16,"[8, 17, 5, 2, 28]"
717,0.9812,0.52,13.322022,PSO,float 16,"[15, 15, 4, 2, 27]"
718,0.9788,0.76,13.696969,PSO,float 16,"[5, 18, 3, 2, 29]"
719,0.9876,-0.12,5.561193,BH,float 16,"[27, 10, 50, 19, 33]"
720,0.9876,-0.12,6.560345,BH,float 16,"[10, 10, 34, 11, 25]"
721,0.987,-0.06,6.7712374,BH,float 16,"[6, 11, 20, 36, 18]"
722,0.9866,-0.02,6.9270096,BH,float 16,"[7, 11, 30, 28, 18]"
723,0.9864,0.0,6.9790154,BH,float 16,"[6, 22, 10, 26, 17]"
724,0.9862,0.02,7.0737724,BH,float 16,"[18, 13, 43, 13, 8]"
725,0.986,0.04,7.341218,BH,float 16,"[7, 16, 44, 13, 12]"
726,0.986,0.04,7.8089128,BH,float 16,"[4, 13, 18, 29, 27]"
727,0.986,0.04,8.38767,BH,float 16,"[7, 12, 50, 4, 34]"
728,0.9846,0.18,8.603673,BH,float 16,"[3, 12, 33, 7, 24]"
729,0.9844,0.2,10.167366,BH,float 16,"[32, 33, 30, 46, 2]"
730,0.9836,0.27999999999999997,11.63246,BH,float 16,"[6, 10, 49, 2, 36]"
731,0.9834,0.3,11.636922,BH,float 16,"[6, 11, 41, 2, 34]"
732,0.9834,0.3,11.71905,BH,float 16,"[8, 11, 35, 2, 29]"
733,0.983,0.33999999999999997,11.754673,BH,float 16,"[7, 13, 39, 2, 31]"
734,0.9826,0.38,13.06564,BH,float 16,"[3, 12, 31, 2, 25]"
735,0.9816,0.48,13.080904,BH,float 16,"[3, 12, 32, 2, 22]"
736,0.9816,0.48,13.391138,BH,float 16,"[3, 8, 38, 2, 23]"
737,0.9814,0.5,13.583868,BH,float 16,"[3, 8, 31, 2, 27]"
738,0.981,0.54,13.589192,BH,float 16,"[3, 8, 28, 2, 26]"
739,0.9796,0.6799999999999999,13.590789,BH,float 16,"[3, 5, 27, 2, 29]"
740,0.9792,0.72,13.687215,BH,float 16,"[5, 4, 30, 2, 29]"
741,0.9786,0.7799999999999999,14.706268,BH,float 16,"[3, 3, 25, 2, 18]"
742,0.978,0.84,15.00888,BH,float 16,"[3, 3, 25, 2, 14]"
743,0.9778,0.86,15.016816,BH,float 16,"[3, 3, 27, 2, 13]"
744,0.987,-0.06,7.354167,GA,float 16,"[7, 11, 41, 34, 7]"
745,0.9868,-0.04,8.631957,GA,float 16,"[7, 11, 8, 31, 7]"
746,0.9854,0.1,12.433098,GA,float 16,"[7, 19, 7, 28, 2]"
747,0.9848,0.16,12.62368,GA,float 16,"[4, 11, 18, 44, 2]"
748,0.9842,0.22,13.607533,GA,float 16,"[7, 14, 36, 3, 2]"
749,0.9842,0.22,13.82033,GA,float 16,"[7, 14, 31, 3, 2]"
750,0.9834,0.3,14.54997,GA,float 16,"[4, 11, 49, 3, 2]"
751,0.9834,0.3,14.550698,GA,float 16,"[4, 11, 40, 3, 2]"
752,0.983,0.33999999999999997,14.76393,GA,float 16,"[4, 11, 30, 3, 2]"
753,0.983,0.33999999999999997,14.76538,GA,float 16,"[4, 11, 17, 3, 2]"
754,0.9826,0.38,15.078606,GA,float 16,"[4, 13, 14, 3, 2]"
755,0.9814,0.5,15.61202,GA,float 16,"[4, 13, 8, 3, 2]"
756,0.9814,0.5,15.618365,GA,float 16,"[4, 11, 8, 3, 2]"
757,0.9782,0.8200000000000001,15.889326,GA,float 16,"[3, 11, 2, 3, 7]"
758,0.9778,0.86,15.893786,GA,float 16,"[26, 13, 2, 47, 2]"
759,0.9776,0.88,16.481077,GA,float 16,"[7, 19, 2, 46, 2]"
760,0.9776,0.88,16.805298,GA,float 16,"[7, 11, 2, 49, 2]"
761,0.977,0.9400000000000001,17.02516,GA,float 16,"[7, 11, 2, 23, 2]"
762,0.987,-0.06,6.6395483,PSO,float 16,"[43, 18, 21, 14, 8]"
763,0.9864,0.0,6.7350616,PSO,float 16,"[43, 10, 13, 14, 16]"
764,0.986,0.04,6.9399323,PSO,float 16,"[27, 8, 43, 13, 15]"
765,0.9856,0.08,6.9420385,PSO,float 16,"[16, 12, 15, 32, 14]"
766,0.9856,0.08,6.9474597,PSO,float 16,"[20, 8, 11, 28, 18]"
767,0.985,0.13999999999999999,9.344223,PSO,float 16,"[23, 30, 6, 3, 7]"
768,0.9818,0.45999999999999996,9.502362,PSO,float 16,"[11, 4, 4, 37, 34]"
769,0.9816,0.48,9.634117,PSO,float 16,"[39, 4, 4, 13, 23]"
770,0.9808,0.5599999999999999,10.765381,PSO,float 16,"[27, 18, 2, 24, 26]"
771,0.9806,0.58,11.043638,PSO,float 16,"[28, 13, 2, 20, 32]"
772,0.9804,0.6,11.122443,PSO,float 16,"[27, 18, 2, 15, 19]"
773,0.98,0.64,11.249298,PSO,float 16,"[41, 13, 2, 14, 18]"
774,0.9798,0.66,11.768286,PSO,float 16,"[38, 7, 2, 16, 25]"
775,0.979,0.74,11.779871,PSO,float 16,"[39, 7, 2, 12, 22]"
776,0.979,0.74,11.801483,PSO,float 16,"[34, 15, 2, 7, 23]"
777,0.978,0.84,11.942242,PSO,float 16,"[30, 6, 2, 16, 20]"
778,0.9778,0.86,11.965817,PSO,float 16,"[27, 6, 2, 15, 22]"
779,0.9774,0.8999999999999999,13.005619,PSO,float 16,"[29, 4, 2, 16, 20]"
780,0.9766,0.98,13.034693,PSO,float 16,"[26, 4, 2, 16, 21]"
781,0.987,-0.06,6.850345,BH,float 16,"[9, 50, 13, 8, 40]"
782,0.9866,-0.02,7.4969015,BH,float 16,"[40, 8, 6, 23, 15]"
783,0.9864,0.0,7.737965,BH,float 16,"[25, 19, 6, 15, 7]"
784,0.9862,0.02,7.8920226,BH,float 16,"[35, 15, 12, 5, 6]"
785,0.9852,0.12,8.707784,BH,float 16,"[32, 17, 9, 8, 4]"
786,0.985,0.13999999999999999,10.045085,BH,float 16,"[35, 48, 23, 49, 2]"
787,0.985,0.13999999999999999,12.1953335,BH,float 16,"[38, 8, 8, 17, 2]"
788,0.9844,0.2,12.723201,BH,float 16,"[25, 11, 8, 7, 2]"
789,0.9842,0.22,13.19094,BH,float 16,"[30, 13, 13, 4, 2]"
790,0.983,0.33999999999999997,13.741693,BH,float 16,"[29, 7, 11, 3, 2]"
791,0.9826,0.38,15.950289,BH,float 16,"[34, 18, 16, 2, 2]"
792,0.982,0.44,16.051552,BH,float 16,"[31, 19, 12, 2, 2]"
793,0.982,0.44,16.802616,BH,float 16,"[35, 6, 11, 2, 2]"
794,0.982,0.44,16.80784,BH,float 16,"[34, 11, 6, 2, 2]"
795,0.98,0.64,17.86242,BH,float 16,"[34, 4, 14, 2, 2]"
796,0.9792,0.72,18.3545,BH,float 16,"[41, 7, 4, 2, 2]"
797,0.978,0.84,18.373274,BH,float 16,"[39, 6, 4, 2, 2]"
798,0.9774,0.8999999999999999,18.374245,BH,float 16,"[37, 4, 5, 2, 2]"
799,0.9868,-0.04,5.7628775,GA,float 16,"[28, 22, 13, 40, 20]"
800,0.9864,0.0,6.4929647,GA,float 16,"[32, 20, 23, 7, 17]"
801,0.9852,0.12,6.5960565,GA,float 16,"[23, 5, 25, 27, 19]"
802,0.9842,0.22,10.012248,GA,float 16,"[3, 3, 39, 16, 13]"
803,0.9834,0.3,10.437482,GA,float 16,"[3, 28, 4, 25, 6]"
804,0.9834,0.3,10.4571295,GA,float 16,"[3, 20, 4, 19, 6]"
805,0.9832,0.32,10.733574,GA,float 16,"[35, 22, 50, 2, 13]"
806,0.9824,0.4,11.320464,GA,float 16,"[3, 3, 19, 6, 6]"
807,0.9822,0.42,13.39945,GA,float 16,"[3, 25, 14, 2, 13]"
808,0.9818,0.45999999999999996,14.784692,GA,float 16,"[3, 36, 3, 2, 13]"
809,0.9818,0.45999999999999996,14.7891035,GA,float 16,"[3, 33, 3, 2, 13]"
810,0.9798,0.66,15.006543,GA,float 16,"[3, 29, 14, 2, 3]"
811,0.9798,0.66,15.316989,GA,float 16,"[3, 15, 3, 2, 14]"
812,0.979,0.74,15.88993,GA,float 16,"[3, 12, 4, 2, 6]"
813,0.9784,0.8,15.89309,GA,float 16,"[3, 3, 16, 2, 6]"
814,0.978,0.84,15.899506,GA,float 16,"[3, 9, 4, 2, 6]"
815,0.9772,0.9199999999999999,16.606476,GA,float 16,"[3, 29, 4, 2, 3]"
816,0.9878,-0.13999999999999999,6.091802,PSO,float 16,"[15, 19, 26, 48, 16]"
817,0.9874,-0.1,6.25844,PSO,float 16,"[32, 17, 17, 43, 8]"
818,0.9872,-0.08,7.1668286,PSO,float 16,"[9, 10, 26, 42, 6]"
819,0.9868,-0.04,7.6701803,PSO,float 16,"[28, 13, 21, 47, 4]"
820,0.9866,-0.02,8.354715,PSO,float 16,"[17, 7, 29, 50, 4]"
821,0.9856,0.08,11.748788,PSO,float 16,"[6, 10, 31, 39, 2]"
822,0.9848,0.16,12.300527,PSO,float 16,"[4, 17, 26, 47, 2]"
823,0.9844,0.2,12.405592,PSO,float 16,"[4, 13, 33, 38, 2]"
824,0.9842,0.22,12.613373,PSO,float 16,"[4, 14, 32, 42, 2]"
825,0.9842,0.22,12.622119,PSO,float 16,"[4, 11, 32, 44, 2]"
826,0.9826,0.38,14.675038,PSO,float 16,"[3, 3, 15, 43, 2]"
827,0.9822,0.42,14.675248,PSO,float 16,"[3, 3, 16, 42, 2]"
828,0.9822,0.42,14.675625,PSO,float 16,"[3, 3, 16, 41, 2]"
829,0.982,0.44,14.675791,PSO,float 16,"[3, 3, 15, 41, 2]"
830,0.9818,0.45999999999999996,14.677134,PSO,float 16,"[3, 3, 16, 37, 2]"
831,0.9814,0.5,14.677421,PSO,float 16,"[3, 3, 12, 38, 2]"
832,0.9796,0.6799999999999999,14.677587,PSO,float 16,"[3, 3, 11, 38, 2]"
833,0.9876,-0.12,7.098883,BH,float 16,"[16, 25, 11, 8, 31]"
834,0.9856,0.08,8.33052,BH,float 16,"[4, 22, 29, 8, 29]"
835,0.9846,0.18,9.172177,BH,float 16,"[6, 16, 4, 11, 26]"
836,0.9832,0.32,10.185703,BH,float 16,"[3, 21, 3, 8, 37]"
837,0.9822,0.42,13.34505,BH,float 16,"[3, 32, 8, 2, 39]"
838,0.981,0.54,13.347624,BH,float 16,"[3, 31, 6, 2, 39]"
839,0.9788,0.76,14.62926,BH,float 16,"[3, 27, 2, 3, 31]"
840,0.9874,-0.1,6.086198,GA,float 16,"[18, 31, 17, 13, 22]"
841,0.9872,-0.08,6.366213,GA,float 16,"[7, 30, 33, 18, 19]"
842,0.9868,-0.04,7.4594736,GA,float 16,"[16, 20, 43, 50, 4]"
843,0.986,0.04,7.4763846,GA,float 16,"[22, 16, 7, 8, 48]"
844,0.9856,0.08,8.640393,GA,float 16,"[20, 6, 14, 34, 4]"
845,0.9852,0.12,8.828192,GA,float 16,"[13, 6, 17, 28, 4]"
846,0.9844,0.2,8.914437,GA,float 16,"[14, 6, 47, 10, 4]"
847,0.9842,0.22,9.630044,GA,float 16,"[15, 4, 7, 24, 8]"
848,0.984,0.24,10.961643,GA,float 16,"[16, 38, 49, 2, 15]"
849,0.9836,0.27999999999999997,10.96221,GA,float 16,"[16, 38, 42, 2, 15]"
850,0.9832,0.32,10.986609,GA,float 16,"[16, 38, 43, 2, 12]"
851,0.9832,0.32,11.176942,GA,float 16,"[16, 38, 18, 2, 15]"
852,0.9826,0.38,12.773638,GA,float 16,"[30, 10, 37, 2, 4]"
853,0.9824,0.4,13.590938,GA,float 16,"[7, 28, 26, 2, 4]"
854,0.9818,0.45999999999999996,13.592977,GA,float 16,"[7, 27, 26, 2, 4]"
855,0.9814,0.5,14.465146,GA,float 16,"[7, 7, 28, 2, 4]"
856,0.9804,0.6,14.498938,GA,float 16,"[20, 6, 7, 2, 4]"
857,0.9798,0.66,14.795266,GA,float 16,"[13, 6, 5, 2, 4]"
858,0.9796,0.6799999999999999,15.325643,GA,float 16,"[7, 6, 5, 2, 4]"
859,0.9768,0.96,16.399313,GA,float 16,"[7, 6, 2, 4, 4]"
860,0.9872,-0.08,6.4035864,PSO,float 16,"[15, 17, 13, 11, 41]"
861,0.9872,-0.08,6.425173,PSO,float 16,"[28, 10, 41, 42, 7]"
862,0.987,-0.06,7.4658966,PSO,float 16,"[8, 11, 13, 11, 29]"
863,0.9862,0.02,7.6870217,PSO,float 16,"[9, 19, 11, 9, 7]"
864,0.986,0.04,9.033171,PSO,float 16,"[9, 16, 16, 15, 4]"
865,0.9858,0.06,12.181036,PSO,float 16,"[8, 10, 15, 18, 2]"
866,0.985,0.13999999999999999,12.306875,PSO,float 16,"[10, 8, 21, 14, 2]"
867,0.9848,0.16,13.081812,PSO,float 16,"[7, 7, 11, 11, 2]"
868,0.9844,0.2,13.147365,PSO,float 16,"[6, 5, 16, 11, 2]"
869,0.984,0.24,13.555109,PSO,float 16,"[8, 8, 15, 8, 2]"
870,0.983,0.33999999999999997,14.729024,PSO,float 16,"[6, 4, 13, 6, 2]"
871,0.982,0.44,14.785541,PSO,float 16,"[5, 4, 14, 8, 2]"
872,0.9818,0.45999999999999996,15.214263,PSO,float 16,"[3, 3, 12, 14, 2]"
873,0.9806,0.58,15.749787,PSO,float 16,"[3, 3, 9, 7, 2]"
874,0.9804,0.6,15.750452,PSO,float 16,"[3, 3, 13, 6, 2]"
875,0.9802,0.62,16.281042,PSO,float 16,"[3, 3, 8, 8, 2]"
876,0.9794,0.7000000000000001,16.28503,PSO,float 16,"[3, 3, 8, 5, 2]"
877,0.9778,0.86,16.817081,PSO,float 16,"[3, 3, 10, 3, 2]"
878,0.9776,0.88,17.347553,PSO,float 16,"[3, 3, 6, 4, 2]"
879,0.9774,0.8999999999999999,20.003616,PSO,float 16,"[3, 3, 13, 2, 2]"
880,0.9772,0.9199999999999999,20.536863,PSO,float 16,"[3, 3, 8, 2, 2]"
881,0.9766,0.98,20.537146,PSO,float 16,"[3, 3, 7, 2, 2]"
882,0.9876,-0.12,5.182712,BH,float 16,"[31, 38, 17, 36, 21]"
883,0.9876,-0.12,5.974971,BH,float 16,"[28, 22, 22, 18, 14]"
884,0.987,-0.06,6.566304,BH,float 16,"[24, 30, 24, 26, 6]"
885,0.987,-0.06,7.3293967,BH,float 16,"[12, 43, 39, 34, 4]"
886,0.9868,-0.04,7.5047426,BH,float 16,"[32, 29, 25, 27, 4]"
887,0.9866,-0.02,7.521251,BH,float 16,"[4, 29, 18, 29, 17]"
888,0.9858,0.06,7.740428,BH,float 16,"[7, 8, 28, 25, 16]"
889,0.9856,0.08,10.658186,BH,float 16,"[27, 21, 24, 26, 2]"
890,0.9854,0.1,10.840194,BH,float 16,"[34, 17, 16, 26, 2]"
891,0.9854,0.1,11.284661,BH,float 16,"[29, 11, 13, 28, 2]"
892,0.985,0.13999999999999999,11.883126,BH,float 16,"[24, 5, 13, 32, 2]"
893,0.9846,0.18,11.9190035,BH,float 16,"[21, 6, 11, 31, 2]"
894,0.9842,0.22,11.971741,BH,float 16,"[18, 5, 10, 27, 2]"
895,0.984,0.24,12.90668,BH,float 16,"[26, 4, 12, 30, 2]"
896,0.9838,0.26,12.930637,BH,float 16,"[24, 4, 14, 31, 2]"
897,0.9836,0.27999999999999997,12.945214,BH,float 16,"[23, 4, 11, 29, 2]"
898,0.983,0.33999999999999997,12.989606,BH,float 16,"[20, 4, 15, 23, 2]"
899,0.983,0.33999999999999997,13.019942,BH,float 16,"[18, 4, 10, 25, 2]"
900,0.9806,0.58,15.427276,BH,float 16,"[3, 3, 8, 21, 2]"
901,0.9774,0.8999999999999999,17.016203,BH,float 16,"[7, 13, 2, 28, 2]"
902,0.9768,0.96,17.506296,BH,float 16,"[8, 7, 2, 18, 2]"
903,0.9872,-0.08,6.3006163,GA,float 16,"[26, 16, 17, 12, 24]"
904,0.9872,-0.08,6.4839654,GA,float 16,"[7, 10, 43, 34, 22]"
905,0.9868,-0.04,6.7807746,GA,float 16,"[7, 10, 43, 10, 39]"
906,0.986,0.04,7.2819448,GA,float 16,"[19, 35, 44, 18, 3]"
907,0.9854,0.1,8.606468,GA,float 16,"[7, 47, 9, 27, 3]"
908,0.9846,0.18,8.938161,GA,float 16,"[7, 36, 7, 47, 3]"
909,0.9844,0.2,9.138177,GA,float 16,"[35, 32, 4, 35, 3]"
910,0.9842,0.22,11.229845,GA,float 16,"[7, 38, 35, 2, 26]"
911,0.9842,0.22,12.1399,GA,float 16,"[7, 39, 4, 4, 3]"
912,0.9836,0.27999999999999997,12.537406,GA,float 16,"[7, 27, 6, 2, 21]"
913,0.983,0.33999999999999997,13.276044,GA,float 16,"[7, 4, 31, 46, 2]"
914,0.9808,0.5599999999999999,13.373768,GA,float 16,"[7, 4, 43, 2, 26]"
915,0.9808,0.5599999999999999,13.948736,GA,float 16,"[7, 18, 4, 2, 13]"
916,0.9808,0.5599999999999999,14.285925,GA,float 16,"[7, 4, 4, 4, 3]"
917,0.9804,0.6,14.296856,GA,float 16,"[7, 4, 43, 2, 5]"
918,0.9802,0.62,14.482223,GA,float 16,"[7, 4, 18, 2, 7]"
919,0.9798,0.66,15.3326845,GA,float 16,"[7, 37, 4, 2, 3]"
920,0.9798,0.66,15.887243,GA,float 16,"[7, 11, 4, 2, 3]"
921,0.9776,0.88,16.949272,GA,float 16,"[3, 12, 4, 2, 3]"
922,0.9872,-0.08,7.700011,PSO,float 16,"[9, 18, 41, 7, 6]"
923,0.986,0.04,8.106468,PSO,float 16,"[11, 45, 19, 11, 4]"
924,0.9854,0.1,8.674262,PSO,float 16,"[6, 17, 38, 4, 14]"
925,0.9852,0.12,10.776522,PSO,float 16,"[25, 42, 17, 10, 2]"
926,0.9852,0.12,12.202896,PSO,float 16,"[7, 41, 23, 7, 2]"
927,0.9846,0.18,12.515649,PSO,float 16,"[31, 31, 30, 4, 2]"
928,0.9844,0.2,12.559042,PSO,float 16,"[5, 17, 28, 5, 2]"
929,0.9832,0.32,15.798663,PSO,float 16,"[23, 31, 32, 2, 2]"
930,0.9828,0.36,15.89155,PSO,float 16,"[17, 29, 30, 2, 2]"
931,0.9824,0.4,16.261116,PSO,float 16,"[9, 26, 31, 2, 2]"
932,0.9816,0.48,16.789768,PSO,float 16,"[5, 27, 31, 2, 2]"
933,0.9812,0.52,16.795816,PSO,float 16,"[5, 24, 32, 2, 2]"
934,0.9804,0.6,17.756838,PSO,float 16,"[3, 19, 30, 2, 2]"
935,0.98,0.64,17.756948,PSO,float 16,"[3, 19, 29, 2, 2]"
936,0.98,0.64,18.079784,PSO,float 16,"[3, 12, 23, 2, 2]"
937,0.9796,0.6799999999999999,18.080008,PSO,float 16,"[3, 12, 21, 2, 2]"
938,0.9796,0.6799999999999999,18.086267,PSO,float 16,"[3, 10, 22, 2, 2]"
939,0.979,0.74,18.608595,PSO,float 16,"[3, 8, 18, 2, 2]"
940,0.9788,0.76,18.608706,PSO,float 16,"[3, 8, 17, 2, 2]"
941,0.9786,0.7799999999999999,18.614008,PSO,float 16,"[3, 7, 18, 2, 2]"
942,0.9782,0.8200000000000001,18.614119,PSO,float 16,"[3, 7, 17, 2, 2]"
943,0.978,0.84,20.00345,PSO,float 16,"[3, 3, 14, 2, 2]"
944,0.9774,0.8999999999999999,20.003616,PSO,float 16,"[3, 3, 13, 2, 2]"
945,0.988,-0.16,5.582569,BH,float 16,"[45, 11, 19, 36, 17]"
946,0.9876,-0.12,5.6862454,BH,float 16,"[22, 29, 20, 18, 27]"
947,0.9872,-0.08,5.7984776,BH,float 16,"[13, 24, 17, 30, 39]"
948,0.9872,-0.08,5.9850755,BH,float 16,"[14, 29, 20, 18, 27]"
949,0.9872,-0.08,6.371357,BH,float 16,"[24, 20, 47, 28, 6]"
950,0.987,-0.06,7.3040423,BH,float 16,"[8, 41, 46, 7, 9]"
951,0.9868,-0.04,7.316793,BH,float 16,"[7, 45, 45, 7, 13]"
952,0.9866,-0.02,7.332349,BH,float 16,"[33, 40, 45, 4, 13]"
953,0.9862,0.02,7.4237804,BH,float 16,"[35, 26, 21, 4, 21]"
954,0.986,0.04,7.682256,BH,float 16,"[27, 16, 43, 4, 22]"
955,0.9858,0.06,8.040909,BH,float 16,"[17, 19, 30, 13, 4]"
956,0.9854,0.1,10.61574,BH,float 16,"[33, 26, 50, 16, 2]"
957,0.985,0.13999999999999999,10.616627,BH,float 16,"[34, 23, 47, 13, 2]"
958,0.985,0.13999999999999999,11.273295,BH,float 16,"[28, 29, 50, 7, 2]"
959,0.9848,0.16,12.3632,BH,float 16,"[26, 28, 50, 4, 2]"
960,0.9844,0.2,12.3828335,BH,float 16,"[25, 25, 34, 4, 2]"
961,0.984,0.24,12.820685,BH,float 16,"[17, 16, 50, 3, 2]"
962,0.983,0.33999999999999997,15.965454,BH,float 16,"[12, 23, 50, 2, 2]"
963,0.9828,0.36,16.022596,BH,float 16,"[10, 23, 50, 2, 2]"
964,0.9826,0.38,16.85206,BH,float 16,"[6, 13, 50, 2, 2]"
965,0.9812,0.52,17.724283,BH,float 16,"[4, 15, 50, 2, 2]"
966,0.9802,0.62,17.864964,BH,float 16,"[3, 12, 50, 2, 2]"
967,0.9798,0.66,17.871334,BH,float 16,"[3, 10, 50, 2, 2]"
968,0.9784,0.8,18.393215,BH,float 16,"[3, 8, 50, 2, 2]"
969,0.9776,0.88,18.398628,BH,float 16,"[3, 7, 50, 2, 2]"
970,0.987,-0.06,6.362612,GA,float 16,"[38, 20, 26, 20, 7]"
971,0.9868,-0.04,6.8003354,GA,float 16,"[8, 23, 18, 14, 31]"
972,0.9862,0.02,7.1152883,GA,float 16,"[8, 23, 6, 31, 44]"
973,0.9858,0.06,8.481932,GA,float 16,"[26, 28, 31, 4, 5]"
974,0.9844,0.2,9.275162,GA,float 16,"[10, 4, 28, 13, 5]"
975,0.9842,0.22,9.455365,GA,float 16,"[8, 4, 43, 14, 5]"
976,0.9836,0.27999999999999997,9.456797,GA,float 16,"[8, 4, 35, 13, 5]"
977,0.9836,0.27999999999999997,11.590006,GA,float 16,"[8, 4, 11, 4, 5]"
978,0.9828,0.36,12.122921,GA,float 16,"[8, 4, 8, 4, 5]"
979,0.9804,0.6,12.320822,GA,float 16,"[8, 37, 2, 28, 5]"
980,0.9798,0.66,12.646793,GA,float 16,"[8, 36, 2, 13, 5]"
981,0.9792,0.72,12.851887,GA,float 16,"[8, 30, 2, 13, 5]"
982,0.9788,0.76,14.452776,GA,float 16,"[8, 29, 2, 4, 5]"
983,0.9768,0.96,14.5406,GA,float 16,"[21, 7, 2, 4, 5]"
984,0.9876,-0.12,5.4647083,PSO,float 16,"[25, 44, 17, 28, 19]"
985,0.9872,-0.08,5.7643824,PSO,float 16,"[15, 41, 26, 31, 22]"
986,0.987,-0.06,5.9846807,PSO,float 16,"[23, 28, 13, 28, 28]"
987,0.9868,-0.04,6.048755,PSO,float 16,"[22, 18, 13, 19, 23]"
